MOLECULE_NAME,SMILES,PPB
136923588,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCC4=CC=CC=C4F)N5CCCCC5,99.19
136923930,C1=CC(=CC(=C1)Br)NC2=NC(=NC3=C2NC=N3)N,64.54
136924265,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)OC3=CC=C(C=C3)Cl,87.62
136924367,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=NC=CN=C3)SC4=CC=C(C=C4)Cl,98.76
136924495,CC(=O)C1=C(C=CC=N1)NC(=O)C2CCC(CC2)N3C(=O)[C@@H]4[C@@H]5CC[C@@H](C5)[C@@H]4C3=O,98.7
136924799,CC1=C(C=CC(=C1)F)N2C(=CC(=N2)C(F)(F)F)C3=CC4=C(C=C3)OCC(=O)N4,73.81
136924995,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CC(C3=CC=CC=C3)C4=CC=CC=C4)NC,97.38
136924996,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC=CC=C3F)NC,73.81
136925006,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)NCC(=O)O)OC)OC,71.99
136925041,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCOCCC4=CC=CC=C4)N5CCCCC5,97.49
136925206,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)CCCC3=CC=CC=C3)NC,64.01
136925207,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCCC3=CC=CC=C3)NC,66.61
136925338,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C3CC3)C4CCOCC4,92.64
136925438,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2CC(F)(F)F)C)C(=O)N[C@@H](C)C(C)(C)C,98.58
136925686,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=NN2C3=CC=CC=C3)C(=O)N(C)C4CCCCC4,98.29
136925737,COC1=NC2=C(C=C1)N=CC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,53.45
136925859,CC1CCCCC1NC(=O)C2=C(N(N=C2C)C3=CC=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)C,99.34
136925860,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NC4CCOCC4,97.38
136925901,COC1=NC2=C(C(=CN=C2C=C1)F)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,82.72
136925902,COC1=NC2=C(C=C1)C=CC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,68.63
136925903,COC1=CC2=C(C=C1)N=NC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,55.73
136926090,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N)OCC#N,99.89
136926472,C1=CC=NC(=C1)CCNCC2=CC=CC(=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,82.39
136926572,C1=CC=C(C=C1)C2=NN=C3N2N=C(C=C3)NCCC4=CC=C(C=C4)S(=O)(=O)N,96.79
136926809,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCC4=CC=CC=C4)N5CCCCC5,97.6
136927532,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)OC3=CC=C(C=C3)Cl,96.26
136927636,CC1=CC2=C(C=C1)N(C(=C2SC3=CC(=CC=C3)Cl)C)CC(=O)O,99.64
136927638,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)S(=O)(=O)C3=CC=C(C=C3)Cl,99.57
136927645,C1C[C@H]2C[C@@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4CCC(CC4)C(=O)NC5=CC=CC6=C5N=CC=C6,98.4
136928158,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CC5=CC=CC=C5S4)N6CCCCC6,99.68
136928228,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)C2=CC=CC=C2)C(C)(C)C)NC,59.11
136928229,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC=C(C=C3)F)NC,73.36
136928230,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)Br)C(C)(C)C)NC,97.71
136928234,CC1CC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)C)OC)OC,95.63
136928235,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)C)OC)OC,97.2
136928444,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)CC3=CC=CC=C3)NC,62.4
136928540,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C(C)CCOC)C)C(=O)N[C@@H](C)C(C)(C)C,89.91
136928930,CCC(CC)NC(=O)C1=C(N(N=N1)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,99.28
136929094,CCC(CC)NC(=O)C1=CN(N=C1NS(=O)(=O)C2=CC=C(C=C2)C)C3=CC=CC=C3,99.87
136929095,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@@H](C)C(C)(C)C,98.89
136929122,COC1=CC2=C(C=C1)SCC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,90.52
136929124,COC1=NC=C2C=CC(=O)N(C2=N1)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,72.45
136929297,COCCC#CC1=CC(=CC=C1)C2(C3=NCC(CN3C(=N2)N)(F)F)C4=CC=C(C=C4)OC(F)F,97.71
136929382,CC1=NC=CC(=C1Cl)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,99.86
136929761,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC4=NOC(=C4)C5=CC=CC=C5)N6CCCCC6,98
136929762,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC4=NC(=NO4)C5=CC=CC=C5)N6CCCCC6,97.66
136930840,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)S(=O)(=O)C)SC3=CC=C(C=C3)Cl,98.73
136930842,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC=C(C=C3)Cl)C)CC(=O)O,99.48
136931465,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=CC=C2)C(C)(C)C)NC,49.42
136931466,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(C2)CCC3=CC=CC=C3)NC,73.36
136931467,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC(=CC=C3)F)NC,71.99
136931472,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=S)NCC(=O)O)OC)OC,69.12
136931509,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCOC4=CC=C(C=C4)F)N5CCCCC5,96.87
136931659,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)C3=CC=CC=C3)NC,33.9
136931769,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCSCC3)C)C(=O)N[C@@H](C)C(C)(C)C,94.68
136931770,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCOCC3)C)C(=O)N[C@@H](C)C(C)(C)C,79.17
136931892,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C(C)C)C)C(=O)N[C@@H](C)C(C)(C)C,95.43
136931893,CCC(CC)N1C(=C(C(=N1)C)C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C,98
136932118,C1COCCN1C2=C(N=C(N=C2N)C3=NN(C4=C3C=CC=N4)CC5=CC=CC=C5F)N,92.32
136932341,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@H](C)C(C)(C)C,99.19
136932342,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)F,95.63
136932440,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,96.09
136932548,CCOC1=CC=CC=C1C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,99.93
136932550,CC1=NC=CC(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,99.59
136932603,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC=CC5=CC=CC=C54,96.93
136932737,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)COC(=O)CCC(=O)O)OC,84.9
136933164,COC1=CC=CC=C1CCNCC2=CC=CC(=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,94.06
136933165,COC1=CC=CC=C1CCNCC2=CC=C(C=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,95.53
136934308,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)S(=O)(=O)C3=CC=C(C=C3)Cl,95.72
136934843,C1CN(CCN1)C2=CC=C(C=C2)N(CC3=CC=CC=N3)C(=O)C4=CC=C(O4)C5=CC=C(C=C5)Cl,97.32
136934870,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCC4=CNC5=CC=CC=C54)N6CCCCC6,99.81
136934872,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CN=CN=C4)N5CCCCC5,22.38
136934920,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)CC2=CC=CC=C2)C(C)(C)C)NC,48.85
136934921,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=CC=C2OC)C(C)(C)C)NC,74.25
136934922,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)Cl)C(C)(C)C)NC,97.07
136934929,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CSC4=CC=NC=C4)OC)OC,97.07
136934960,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCOC4=CC=C(C=C4)Cl)N5CCCCC5,99.25
136934963,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=CC=CC=C4)N5CCCCC5,98.58
136934964,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=CC(=CC=C4)F)N5CCCCC5,99.6
136935114,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)CCC3=CC=CC=C3)NC,55.73
136935115,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)CC3=CC=CC=C3)NC,32.88
136935236,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCS(=O)(=O)CC3)C)C(=O)N[C@@H](C)C(C)(C)C,79.17
136935627,CCC(CC)NC(=O)C1=C(N(N=C1)C2=CC=CC=C2)NS(=O)(=O)C3CCCC3,99.78
136935795,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NC(C)C(C)(C)C,98.73
136935796,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2CCCCC2)C3=CC=CC=C3,98.51
136935797,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)F,98.64
136935818,COC1=CC2=C(C=C1)C=CC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,69.12
136935977,C1=CC(=CN=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,99.3
136936002,C1=CC=C(C=C1)[C@H](CNC2=CC=C(C=C2)CCNC[C@@H](C3=CC(=C(C=C3)O)NC=O)O)O,71.53
136936016,CC1=CC(=CC=C1)CN2C=CN3C2=NC(=CC3=O)N4CCOCC4,88.11
136936157,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)CC(=O)O)OC,91.28
136936646,CC(C1=CC=CC=C1)(C(=O)OC2CC[N+](CC2)(C)C)N3CCCCC3,21.99
136937431,CC1=CC2=C(C=C1)N(C(=C2SC3=CC=C(C=C3)S(=O)(=O)C)C)CC(=O)O,99.19
136937967,CC1=NC=CC(=C1)CCC[N+]23CCC(CC2)[C@H](C3)OC(=O)[C@](C)(C4=CC=CC=C4)N5CCCCC5,23.19
136938026,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)[C@@H]3CCCC4=CC=CC=C34)NC,93.24
136938108,CC1=C(C(=C(N1)C(=O)NC2CCN(CC2)C3=NC=C(S3)C(=O)O)Cl)Cl,97.07
136938346,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCN(CC3)CC(F)(F)F)C)C(=O)N[C@@H](C)C(C)(C)C,88.35
136938712,CCC(CC)NC(=O)C1=C(N(N=C1)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,98.61
136938920,CCC(C)NC(=O)C1=C(N(N=C1C)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,99.41
136938951,COC1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,82.39
136938952,COC1=CC2=C(CCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5)C=C1,95.82
136938953,CC1=CC(=O)N(C2=C1C=CC(=C2)OC)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,88.59
136939130,CC1=C(C(=NN1C)C)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,99.64
136939134,COCC#CC1=CC(=CC=C1)C2(C3=NCC(CN3C(=N2)N)(F)F)C4=CC=C(C=C4)OC(F)F,98.89
136939300,CC(C)N(C1=CC=CC=C1)S(=O)(=O)C2=C(C=C(C(=C2)NC(=O)C)OC)OC,99.5
136939633,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC=CC=C3)NC,67.12
136939844,CC(C)(C)NC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C(=C2)F)CC(=O)O)Cl)NS(=O)(=O)C3=C(C=C(C=C3)C4CC4)Cl,99.85
136940589,C=CC(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,96.57
136941153,C1CN(CCN1)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)Cl,97.32
136941191,CC1=NC=C(C=C1)CCC[N+]23CCC(CC2)[C@H](C3)OC(=O)[C@](C)(C4=CC=CC=C4)N5CCCCC5,86.05
136941239,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(C2)CCC3=CC=CC=C3)NC,73.81
136941240,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)F)C(C)(C)C)NC,92.16
136941242,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)[N+](=O)[O-])C(C)(C)C)NC,73.81
136941256,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)COCC(=O)O)OC)OC,73.36
136941257,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CCC(=O)O)OC)OC,81.36
136941304,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=CC=CC=N4)N5CCCCC5,88.35
136941449,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)CC3=CC=CC=C3)NC,48.85
136941450,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)C3=CC=CC=C3)NC,44.84
136941503,COC(=O)[C@@H]1[C@H]2CC[C@H](N2CCCF)C[C@@H]1C3=CC=C(C=C3)I,79.92
136941555,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCC3)C)C(=O)N[C@@H](C)C(C)(C)C,98.17
136941556,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCCC3)C)C(=O)N[C@@H](C)C(C)(C)C,97.86
136941557,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C(C)COC)C)C(=O)N[C@@H](C)C(C)(C)C,91.64
136941558,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCN(CC3)C)C)C(=O)N[C@@H](C)C(C)(C)C,54.59
136941668,CCN1C(=C(C(=N1)C)C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C,98.37
136942111,CCN(C1CCCCC1)C(=O)C2=C(N(N=C2)C3=CC=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CN=CO5,98.7
136942112,CCC(CC)NC(=O)C1=C(N(N=C1C)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,99.51
136942113,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NC4CCCCC4,99.86
136942114,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NCC(C)(C)C,99.18
136942154,COC1=NC=C2C=CC(=O)N(C2=C1)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,83.37
136942344,C1=CC(=CC=C1C2=C(C=NC=C2)Cl)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,99.45
136942380,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=C(C(=CC=C4)Cl)Cl,96.34
136942382,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC(=CC=C4)F,78.01
136942413,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,99.14
136942494,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCCCC3)OC,69.61
136942495,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)C(=O)O)OC,80.65
136943852,CC1=C(C2=C(N1CC(=O)O)C=CC=C2S(=O)(=O)C)SC3=CC=C(C=C3)Cl,96.5
136943853,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)SC3=CC=C(C=C3)Cl,98.96
136943854,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=CC=CC=C3)SC4=CC=C(C=C4)Cl,99.68
136944524,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=NC=NC=C4)N5CCCCC5,87.11
136944848,CCC(CC)NC(=O)C1=C(N(N=C1C)C(C)C)NS(=O)(=O)C2=CC=C(C=C2)C,96.5
136945285,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C(F)(F)F)C(=O)N[C@@H](C)C(C)(C)C,99.57
136945326,COC1=CC2=C(COC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5)C=C1,74.25
136945551,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC(=CC=C4)Cl,89.91
136945697,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)CO)OC,59.66
136946033,CC1=CC2=C(C=C1)N=C(O2)C[N+]34CCC(CC3)[C@H](C4)OC(=O)[C@](C)(C5=CC=CC=C5)N6CCCCC6,92.95
160666764,COC1=NC(=CN=C1NS(=O)(=O)C2=CC=C(S2)Cl)Br,99.87
160666821,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)OCCN4CCCCC4,88.82
160666823,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)OCCN4CCN(CC4)C,96.17
160666826,COC1=CC=C(C=C1)C2=NC3=NC=C(C(=C3N2)NCCCNC(=O)C4=CN=CC=C4)Br,98.7
160669156,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)N4CCCC4)C=C2,67.12
160669447,CC1=C(C=C(C=C1)C2=CN=C(N2)C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,96.79
160669448,CC1=C(C=C(C=C1)C2=CN(C(=N2)C)C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,94.44
160669483,CC(=O)NC1=CC2=C(CCCN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N)C=C1,97.38
160669484,CC(=O)N(C)C1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N,97.49
160669485,CC(=O)NC1=CC2=C(C=C1)N(C=C2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N)CCCO,98.81
160670127,CC(C)C(C(=O)C1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C2=CC=CC=C2,95.82
160670128,CC(C)C(C(=O)C1=CC=C(C=C1)F)NC(=O)C2=CC=CC=C2,95.01
160670129,CC(C)C(C(=O)C1=CC=C(C=C1)C#N)NC(=O)C2=C(C=CC(=C2)Cl)C(F)(F)F,97.38
160670484,C1=CC(=CC=C1S(=O)(=O)NC2=CC3=C(C=C2)SC(=N3)CO)Br,99.31
160670992,CC1=CC(=C2C=C(C=CC2=N1)OC)OCC(=O)NCC3=CC=CC=C3,99.01
160672045,CCOC1=C(C=C(C=C1)[C@@H](C)NC2=NC(=NC3=C2CN(C3=O)C(C)C)N4CCN(CC4)C(=O)C)F,66.61
160672151,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)OCCN4CCOCC4,98.51
160673680,CC1(CC1)CCCC2=CC(=O)OC3=C2C(=O)NC(=O)N3,98.51
160673936,CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CN=C(C=C3)C(F)(F)F,80.65
160673941,C1=CC=C(C=C1)C[C@@H](C(=O)N)NC(=O)OCC2=CC=CC=C2,81.01
160674692,CCCNC(=O)C1=CC2=C(C(=CN=C2N1)C3=CC(=CN=C3)C(=O)O)N4C=CC(=N4)C(F)(F)F,92.32
160674757,CC1=C(C=C(C=C1)C2=NC=C(N2C)C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,97.81
160674758,CC1=C(C=C(C=C1)C2=CN(C=N2)C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,90.52
160674790,CC(=O)NC1=CC2=C(C=CN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N)N=C1,97.49
160674791,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NC5=NN(C=C5)C)C#N,98.37
160674792,CS(=O)(=O)CC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N,98.21
160675276,CCCC[C@@H](C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)O)NC(=O)C,27.09
160675822,CC(C)(C)OC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC(=N3)CO,94.9
160675829,CC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)SC(=N3)CO,97.07
160677203,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C,94.06
160677477,CNC1=C2C(=NC=C1Cl)N=C(N2)C3=CC=C(C=C3)OCCN4CCOCC4,98.09
160677480,C1CCN(CC1)CCOC2=CC=C(C=C2)C3=NC4=NC=C(C(=C4N3)NCCCNC(=O)C5CCC5)C(=O)N,78.41
160677917,CC(C)(C(=O)NCC1=CC(=CC=C1)CN2C3=C(C(=CC=C3)OC)C(=N2)NS(=O)(=O)C4=CC=C(S4)Cl)O,98.67
160678634,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)C#N)N3C=NC4=C(C3=O)C=C(C=C4)N5CCN(CC5)C,68.13
160679912,C1CC1NC(=O)C2=NN(C(=O)C3=C(SC=C32)N)C4=CC=C(C=C4)F,93.1
160680069,CCNC(=O)C1=CC2=C(C(=CN=C2N1)C3=CC(=CN=C3)C(=O)O)N4C(=CC(=N4)C(F)(F)F)C,54.59
160680136,CC1=C(C=C(C=C1)C2=NC=CN2C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,94.9
160680166,COC1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)N)C#N,93.24
160680167,C1=CC(=CC=C1C2=NC3=C(C=NN3C(=C2)N)C#N)F,94.56
160680168,CC(=O)NC1=CC2=C(C=C1)C=NN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N,98.09
160680169,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NCCCN5CCCC5)C#N,93.24
160680372,CC1=C(C=CC(=C1)F)OC2=CC=CC3=C2NC(=CC3=O)N4CCOCC4,98.81
160680641,COC1=CN=C(N=C1N2CCCCC2)C3=CC=CC=N3,95.12
160682218,CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC,91.46
160682796,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)C,95.23
160682799,CC(=O)NCCCNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)OC,97.38
160682800,CN(CCCNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)OC)C(=O)C4CCC4,99.78
160683043,CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)[C@H](C)C5=CC=CC=N5)OC,97.66
160684014,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)N)C(F)(F)F)C3=NNN=N3,97.81
160685081,C1CN(C[C@H]1N)C2=C(C=CC=C2Cl)/C=C\3/C(=O)NC(=O)S3,97.66
